,customer_id,cluster_label,gender,past_3_years_bike_related_purchases,job_title,wealth_segment,deceased_indicator,owns_car,tenure,age
364,378,1,F,98,Senior Developer,Mass Customer,N,No,17.0,46.0
365,379,0,M,2,Manufacturing,High Net Worth,N,Yes,4.0,41.0
366,380,0,F,66,Structural Engineer,Mass Customer,N,No,17.0,64.0
367,381,0,F,99,Sales Associate,Affluent Customer,N,No,1.0,24.0
368,382,1,M,68,Research Nurse,Mass Customer,N,Yes,7.0,35.0
369,383,1,M,37,Nurse Practicioner,Affluent Customer,N,No,14.0,42.0
370,384,0,F,70,Financial Services,Affluent Customer,N,No,17.0,44.0
371,385,1,M,69,Project Manager,High Net Worth,N,No,9.0,54.0
372,386,1,F,63,Senior Quality Engineer,Mass Customer,N,No,5.0,30.0
373,387,1,M,34,Administrative Officer,Mass Customer,N,No,22.0,44.0
374,388,1,F,53,Financial Services,Mass Customer,N,Yes,11.0,54.0
375,389,1,F,97,Help Desk Operator,Affluent Customer,N,Yes,17.0,45.0
376,390,1,M,83,Programmer Analyst II,Affluent Customer,N,No,3.0,23.0
377,391,0,M,80,Argiculture,Mass Customer,N,No,16.0,51.0
378,392,1,M,38,Safety Technician I,Mass Customer,N,No,13.0,42.0
379,393,0,M,35,Associate Professor,Mass Customer,N,Yes,9.0,66.0
380,394,0,F,70,Legal Assistant,High Net Worth,N,Yes,16.0,43.0
381,395,0,M,28,Data Coordiator,High Net Worth,N,Yes,9.0,44.0
382,396,0,F,98,Systems Administrator III,High Net Worth,N,Yes,16.0,54.0
383,397,1,F,86,Paralegal,Affluent Customer,N,Yes,5.0,39.0
384,398,0,F,20,Retail,Affluent Customer,N,No,11.0,52.0
385,399,1,M,26,Engineer III,Affluent Customer,N,Yes,16.0,44.0
386,400,0,F,86,Financial Analyst,Mass Customer,N,No,5.0,58.0
387,401,0,F,56,Assistant Professor,Mass Customer,N,No,15.0,34.0
388,402,0,M,9,Desktop Support Technician,Affluent Customer,N,No,22.0,43.0
389,403,0,F,40,Graphic Designer,Mass Customer,N,Yes,17.0,45.0
390,404,0,M,92,Geologist I,Affluent Customer,N,Yes,4.0,25.0
391,405,1,F,19,Manufacturing,High Net Worth,N,Yes,14.0,49.0
392,406,0,F,58,Financial Analyst,High Net Worth,N,No,12.0,33.0
393,407,0,F,82,Structural Analysis Engineer,High Net Worth,N,Yes,15.0,42.0
394,408,1,M,79,Senior Financial Analyst,Affluent Customer,N,No,11.0,29.0
395,409,0,F,84,Executive Secretary,Mass Customer,N,Yes,13.0,43.0
396,410,1,F,14,Structural Engineer,Mass Customer,N,Yes,11.0,31.0
397,411,1,F,84,Director of Sales,High Net Worth,N,No,12.0,44.0
398,412,1,F,65,IT,High Net Worth,N,No,19.0,61.0
399,413,1,M,79,VP Quality Control,High Net Worth,N,Yes,19.0,63.0
400,414,1,M,12,Social Worker,High Net Worth,N,No,10.0,44.0
401,415,1,F,20,Senior Financial Analyst,Affluent Customer,N,Yes,18.0,65.0
402,416,0,F,14,Software Consultant,Mass Customer,N,Yes,1.0,23.0
403,417,0,F,37,Biostatistician IV,Mass Customer,N,No,15.0,50.0
404,419,0,F,34,VP Marketing,Affluent Customer,N,No,17.0,40.0
405,420,0,M,93,Help Desk Operator,High Net Worth,N,No,7.0,62.0
406,421,1,F,26,Sales Representative,Mass Customer,N,Yes,2.0,22.0
407,422,1,M,78,Manufacturing,Affluent Customer,N,No,1.0,19.0
408,423,0,M,43,Senior Quality Engineer,Mass Customer,N,No,9.0,64.0
409,424,0,M,77,Research Nurse,High Net Worth,N,No,9.0,43.0
410,425,0,F,60,Sales Representative,Mass Customer,N,Yes,20.0,67.0
411,426,1,F,10,Nuclear Power Engineer,Affluent Customer,N,No,8.0,48.0
412,427,0,M,77,Assistant Media Planner,Mass Customer,N,Yes,2.0,24.0
413,428,0,F,0,Structural Engineer,High Net Worth,N,Yes,14.0,43.0
414,429,0,F,7,Community Outreach Specialist,High Net Worth,N,Yes,21.0,42.0
415,430,1,F,46,Paralegal,High Net Worth,N,Yes,11.0,48.0
416,431,0,M,8,Research Nurse,Affluent Customer,N,Yes,18.0,65.0
417,432,0,M,83,Nuclear Power Engineer,Affluent Customer,N,Yes,10.0,31.0
418,433,1,M,94,Statistician II,Affluent Customer,N,No,15.0,57.0
419,434,1,M,93,Financial Services,Mass Customer,N,Yes,19.0,25.0
420,435,1,M,5,GIS Technical Architect,Mass Customer,N,No,1.0,21.0
421,436,0,M,75,Internal Auditor,Mass Customer,N,No,18.0,63.0
422,437,0,M,24,Systems Administrator III,Affluent Customer,N,Yes,17.0,44.0
423,438,1,M,25,Internal Auditor,High Net Worth,N,Yes,13.0,31.0
424,439,0,F,26,GIS Technical Architect,Affluent Customer,N,No,10.0,46.0
425,440,1,F,46,Business Systems Development Analyst,Mass Customer,N,No,10.0,43.0
426,441,0,F,74,Analyst Programmer,Mass Customer,N,No,11.0,47.0
427,442,0,M,2,Financial Services,Mass Customer,N,No,1.0,19.0
428,443,0,F,21,Argiculture,High Net Worth,N,Yes,10.0,49.0
429,444,0,F,32,Staff Scientist,Mass Customer,N,Yes,8.0,54.0
430,445,0,M,91,Executive Secretary,Mass Customer,N,No,5.0,36.0
431,446,0,F,73,Tax Accountant,Affluent Customer,N,Yes,4.0,42.0
432,447,1,F,98,Help Desk Technician,Mass Customer,N,Yes,1.0,19.0
433,448,1,F,34,Software Engineer III,High Net Worth,N,No,3.0,26.0
434,449,1,F,74,VP Product Management,High Net Worth,N,Yes,6.0,46.0
435,450,1,F,5,Structural Analysis Engineer,Mass Customer,N,Yes,18.0,46.0
436,452,0,F,22,Account Coordinator,Mass Customer,N,Yes,5.0,61.0
437,455,1,M,97,Civil Engineer,Mass Customer,N,Yes,5.0,29.0
438,456,1,M,47,Automation Specialist I,Affluent Customer,N,Yes,17.0,45.0
439,457,1,F,70,Recruiting Manager,High Net Worth,N,Yes,17.0,40.0
440,458,1,M,57,Account Representative IV,Affluent Customer,N,Yes,18.0,52.0
441,459,1,F,88,Civil Engineer,Mass Customer,N,Yes,13.0,34.0
442,460,0,F,0,Electrical Engineer,Affluent Customer,N,Yes,16.0,35.0
443,461,1,F,19,Social Worker,Mass Customer,N,Yes,14.0,41.0
444,462,0,F,32,Manufacturing,Affluent Customer,N,Yes,5.0,61.0
445,463,0,F,9,Senior Cost Accountant,Mass Customer,N,Yes,20.0,59.0
446,465,0,F,54,Developer III,Affluent Customer,N,Yes,14.0,45.0
447,466,1,M,84,Manufacturing,Affluent Customer,N,Yes,2.0,30.0
448,467,0,M,51,Human Resources Assistant I,Affluent Customer,N,No,15.0,67.0
449,468,0,F,11,Software Test Engineer I,High Net Worth,N,Yes,8.0,47.0
450,469,0,M,91,Actuary,High Net Worth,N,Yes,3.0,24.0
451,470,0,M,22,Internal Auditor,Mass Customer,N,No,1.0,19.0
452,471,1,F,82,GIS Technical Architect,Affluent Customer,N,No,14.0,65.0
453,472,0,F,38,Internal Auditor,Mass Customer,N,Yes,8.0,30.0
454,473,1,M,2,Junior Executive,Mass Customer,N,Yes,20.0,44.0
455,474,0,F,86,Geologist IV,Affluent Customer,N,No,18.0,38.0
456,475,1,M,0,Nuclear Power Engineer,Affluent Customer,N,No,1.0,24.0
457,476,0,M,65,Computer Systems Analyst IV,Mass Customer,N,No,14.0,32.0
458,477,0,F,32,Media Manager II,High Net Worth,N,Yes,13.0,60.0
459,478,0,F,65,Chief Design Engineer,Affluent Customer,N,Yes,5.0,60.0
460,479,1,F,11,IT,Mass Customer,N,Yes,4.0,26.0
461,481,0,F,68,Programmer IV,Mass Customer,N,No,8.0,31.0
462,482,0,M,33,Health,Mass Customer,N,No,20.0,58.0
463,483,1,M,35,Sales Representative,Affluent Customer,N,No,9.0,47.0
464,484,0,M,64,Programmer IV,Mass Customer,N,No,22.0,47.0
465,485,0,F,23,Statistician III,High Net Worth,N,No,20.0,46.0
466,486,1,F,0,Technical Writer,Affluent Customer,N,Yes,15.0,65.0
467,487,1,F,70,Food Chemist,Mass Customer,N,No,10.0,41.0
468,488,1,F,24,Help Desk Operator,Mass Customer,N,Yes,10.0,40.0
469,489,0,F,18,Senior Editor,Mass Customer,N,Yes,4.0,49.0
470,490,0,F,44,Environmental Tech,Mass Customer,N,No,6.0,28.0
471,491,1,M,45,Speech Pathologist,Affluent Customer,N,Yes,19.0,45.0
472,492,1,M,54,Environmental Tech,Mass Customer,N,No,21.0,44.0
473,493,1,F,83,Electrical Engineer,Mass Customer,N,Yes,5.0,60.0
474,494,0,M,33,Design Engineer,Mass Customer,N,No,9.0,45.0
475,495,1,M,91,VP Accounting,Mass Customer,N,Yes,6.0,62.0
476,496,1,F,25,Engineer II,Affluent Customer,N,Yes,11.0,45.0
477,497,0,F,96,Property,Mass Customer,N,Yes,11.0,47.0
478,498,0,F,58,VP Sales,High Net Worth,N,Yes,10.0,42.0
479,499,0,M,39,Budget/Accounting Analyst III,Affluent Customer,N,No,19.0,60.0
480,500,1,M,19,Recruiting Manager,Affluent Customer,N,Yes,10.0,29.0
481,501,1,F,94,Environmental Specialist,High Net Worth,N,No,19.0,43.0
482,502,1,F,39,Teacher,Mass Customer,N,No,18.0,50.0
483,503,0,M,87,Dental Hygienist,Affluent Customer,N,Yes,10.0,31.0
484,504,0,M,93,Environmental Tech,High Net Worth,N,Yes,7.0,26.0
485,506,0,F,43,Health Coach II,Mass Customer,N,No,21.0,36.0
486,507,1,F,98,Health,Mass Customer,N,No,7.0,49.0
487,508,0,F,94,Project Manager,Mass Customer,N,Yes,11.0,50.0
488,509,1,M,64,Developer II,Affluent Customer,N,Yes,21.0,41.0
489,511,1,F,92,Dental Hygienist,High Net Worth,N,No,10.0,38.0
490,512,0,M,76,VP Accounting,Mass Customer,N,No,6.0,66.0
491,514,0,M,9,Associate Professor,Mass Customer,N,Yes,4.0,24.0
492,515,0,F,55,Help Desk Operator,High Net Worth,N,No,8.0,31.0
493,516,0,M,23,Environmental Tech,Mass Customer,N,No,20.0,63.0
494,517,1,F,73,Chief Design Engineer,Mass Customer,N,Yes,3.0,35.0
495,518,1,M,60,Database Administrator IV,Mass Customer,N,Yes,10.0,29.0
496,520,1,F,66,VP Quality Control,Affluent Customer,N,Yes,15.0,56.0
497,521,1,F,29,Help Desk Operator,High Net Worth,N,No,16.0,42.0
498,523,1,F,44,Senior Financial Analyst,Affluent Customer,N,Yes,16.0,46.0
499,524,0,F,16,Nurse,Mass Customer,N,No,11.0,58.0
500,525,1,M,64,Chemical Engineer,Mass Customer,N,Yes,9.0,41.0
501,527,0,F,81,VP Quality Control,Mass Customer,N,Yes,9.0,30.0
502,528,0,F,10,Registered Nurse,Mass Customer,N,No,4.0,41.0
503,529,1,M,18,Operator,Affluent Customer,N,Yes,10.0,31.0
504,530,1,M,2,Recruiter,Mass Customer,N,No,15.0,46.0
505,531,0,F,94,Senior Cost Accountant,High Net Worth,N,No,1.0,27.0
506,532,0,F,25,Community Outreach Specialist,Affluent Customer,N,No,19.0,60.0
507,533,0,M,40,Database Administrator III,Mass Customer,N,No,11.0,39.0
508,534,1,F,2,Systems Administrator I,Mass Customer,N,No,12.0,66.0
509,536,1,F,64,Recruiting Manager,Affluent Customer,N,No,16.0,62.0
510,537,0,F,16,Structural Engineer,High Net Worth,N,No,7.0,32.0
511,538,0,F,33,Chemical Engineer,Mass Customer,N,Yes,5.0,64.0
512,539,1,M,53,Health,High Net Worth,N,No,15.0,45.0
513,540,1,F,80,Chemical Engineer,Mass Customer,N,No,1.0,19.0
514,541,1,F,23,Manufacturing,Affluent Customer,N,Yes,13.0,55.0
515,542,1,F,78,Accountant III,Mass Customer,N,No,18.0,54.0
516,543,1,M,9,Account Coordinator,Affluent Customer,N,Yes,17.0,47.0
517,544,0,M,51,Structural Engineer,High Net Worth,N,Yes,5.0,30.0
518,545,0,F,43,Project Manager,Mass Customer,N,Yes,18.0,42.0
519,546,1,F,80,Information Systems Manager,Mass Customer,N,Yes,12.0,40.0
520,547,0,F,22,Sales Associate,Mass Customer,N,No,5.0,24.0
521,549,1,M,84,Human Resources Manager,Mass Customer,N,Yes,2.0,35.0
522,550,1,F,16,Retail,Mass Customer,N,No,15.0,44.0
523,551,1,F,8,Structural Engineer,High Net Worth,N,No,9.0,33.0
524,552,0,M,66,Geological Engineer,High Net Worth,N,Yes,20.0,42.0
525,553,1,F,62,Senior Sales Associate,Affluent Customer,N,Yes,7.0,41.0
526,554,1,F,33,Graphic Designer,Mass Customer,N,Yes,7.0,65.0
527,555,0,M,99,Junior Executive,Mass Customer,N,No,4.0,50.0
528,556,1,F,69,Junior Executive,Mass Customer,N,No,11.0,63.0
529,557,0,F,67,Manufacturing,Affluent Customer,N,Yes,18.0,59.0
530,558,1,F,96,Programmer Analyst III,Mass Customer,N,No,8.0,47.0
531,559,0,F,39,Payment Adjustment Coordinator,High Net Worth,N,Yes,16.0,33.0
532,560,0,F,1,Social Worker,Affluent Customer,N,No,8.0,67.0
533,561,1,F,99,Tax Accountant,Mass Customer,N,No,12.0,43.0
534,562,0,F,88,Marketing Assistant,Mass Customer,N,No,17.0,50.0
535,563,0,M,25,Accounting Assistant II,Mass Customer,N,Yes,19.0,46.0
536,564,0,F,7,Operator,High Net Worth,N,No,7.0,37.0
537,565,1,M,30,Civil Engineer,Mass Customer,N,Yes,16.0,61.0
538,566,1,F,66,Systems Administrator I,High Net Worth,N,Yes,9.0,42.0
539,567,1,M,73,Financial Services,Affluent Customer,N,No,16.0,55.0
540,568,0,M,32,VP Sales,Mass Customer,N,No,13.0,63.0
541,569,0,M,30,Analog Circuit Design manager,Mass Customer,N,No,10.0,45.0
542,570,1,M,14,VP Product Management,Mass Customer,N,Yes,15.0,42.0
543,571,0,F,30,Assistant Media Planner,Mass Customer,N,No,6.0,63.0
544,572,1,M,0,Clinical Specialist,High Net Worth,N,Yes,5.0,53.0
545,573,1,M,39,General Manager,Mass Customer,N,No,2.0,27.0
546,574,1,M,95,Senior Cost Accountant,Mass Customer,N,No,20.0,31.0
547,575,0,M,64,VP Accounting,High Net Worth,N,Yes,11.0,64.0
548,576,0,M,98,Recruiter,Mass Customer,N,Yes,7.0,43.0
549,577,1,F,41,Property,Mass Customer,N,Yes,19.0,65.0
550,578,0,F,72,Web Developer I,High Net Worth,N,Yes,3.0,26.0
551,579,1,F,89,Software Engineer II,Mass Customer,N,No,12.0,46.0
552,580,1,M,83,Compensation Analyst,Mass Customer,N,Yes,14.0,45.0
553,581,1,F,32,Computer Systems Analyst IV,Mass Customer,N,Yes,16.0,51.0
554,583,1,M,97,Registered Nurse,Mass Customer,N,No,4.0,35.0
555,584,0,F,10,Tax Accountant,Affluent Customer,N,Yes,19.0,25.0
556,585,1,F,66,Pharmacist,Mass Customer,N,Yes,10.0,43.0
557,586,0,F,63,Chief Design Engineer,Mass Customer,N,No,4.0,22.0
558,587,0,M,43,Registered Nurse,Mass Customer,N,Yes,19.0,54.0
559,588,1,M,15,Assistant Media Planner,Mass Customer,N,No,11.0,57.0
560,589,0,M,76,Compensation Analyst,Mass Customer,N,Yes,1.0,25.0
561,590,1,F,85,Assistant Professor,Mass Customer,N,Yes,11.0,32.0
562,591,1,M,16,Business Systems Development Analyst,Affluent Customer,N,No,16.0,46.0
563,592,0,M,73,VP Sales,Mass Customer,N,No,2.0,28.0
564,593,0,M,64,Structural Analysis Engineer,Mass Customer,N,No,4.0,36.0
565,594,1,M,74,Office Assistant II,Mass Customer,N,No,13.0,40.0
566,595,1,M,72,VP Marketing,Mass Customer,N,No,22.0,47.0
567,596,1,F,9,Recruiter,Affluent Customer,N,No,13.0,52.0
568,597,0,F,6,Recruiter,Mass Customer,N,No,6.0,66.0
569,598,1,M,25,Financial Advisor,High Net Worth,N,No,12.0,53.0
570,600,1,M,65,Nurse,Mass Customer,N,Yes,8.0,46.0
571,601,1,M,56,Senior Quality Engineer,High Net Worth,N,Yes,4.0,28.0
572,602,0,F,0,Office Assistant II,High Net Worth,N,Yes,9.0,29.0
573,603,0,F,28,Marketing Assistant,Affluent Customer,N,No,11.0,34.0
574,604,0,F,72,Help Desk Operator,Affluent Customer,N,No,3.0,23.0
575,605,1,M,13,Electrical Engineer,Mass Customer,N,Yes,5.0,49.0
576,606,0,F,62,Chemical Engineer,Mass Customer,N,Yes,2.0,31.0
577,607,0,F,55,Dental Hygienist,Mass Customer,N,No,15.0,44.0
578,608,1,F,55,Accounting Assistant I,High Net Worth,N,Yes,12.0,41.0
579,609,0,F,32,Computer Systems Analyst II,Mass Customer,N,No,1.0,20.0
580,610,0,M,45,Help Desk Technician,Mass Customer,N,Yes,15.0,63.0
581,611,1,M,58,Help Desk Technician,Mass Customer,N,Yes,16.0,34.0
582,612,0,M,50,GIS Technical Architect,Mass Customer,N,No,14.0,59.0
583,613,0,F,4,Analyst Programmer,High Net Worth,N,No,17.0,31.0
584,614,1,F,45,Manufacturing,Mass Customer,N,Yes,11.0,25.0
585,615,1,F,93,Human Resources Assistant I,Mass Customer,N,No,19.0,64.0
586,616,1,F,36,Health,High Net Worth,N,No,6.0,25.0
587,617,1,F,81,Director of Sales,Mass Customer,N,No,15.0,60.0
588,618,0,M,17,Electrical Engineer,Affluent Customer,N,Yes,18.0,59.0
589,619,1,M,39,Speech Pathologist,Mass Customer,N,No,20.0,43.0
590,620,0,F,54,Financial Analyst,Mass Customer,N,Yes,5.0,48.0
591,621,1,M,78,Systems Administrator III,High Net Worth,N,No,14.0,56.0
592,622,1,M,18,Financial Services,Mass Customer,N,No,17.0,52.0
593,623,1,M,52,Health Coach II,High Net Worth,N,No,4.0,33.0
594,624,0,M,44,Research Assistant II,Mass Customer,N,Yes,13.0,45.0
595,625,0,F,33,Assistant Media Planner,High Net Worth,N,Yes,7.0,46.0
596,626,0,M,12,Geological Engineer,Mass Customer,N,No,2.0,28.0
597,628,0,F,14,Actuary,Mass Customer,N,No,13.0,39.0
598,629,0,M,29,Chemical Engineer,High Net Worth,N,No,6.0,60.0
599,630,1,M,90,Statistician III,Affluent Customer,N,Yes,17.0,34.0
600,631,1,F,33,Computer Systems Analyst I,Affluent Customer,N,No,17.0,54.0
601,632,0,M,67,General Manager,Mass Customer,N,No,1.0,23.0
602,633,0,M,51,Nurse,High Net Worth,N,Yes,11.0,35.0
603,634,1,F,35,Speech Pathologist,Mass Customer,N,No,15.0,43.0
604,635,0,F,78,Programmer Analyst IV,Mass Customer,N,Yes,9.0,44.0
605,636,0,F,42,Systems Administrator II,Mass Customer,N,No,19.0,49.0
606,637,0,F,60,Health Coach I,High Net Worth,N,No,13.0,44.0
607,638,0,M,19,Manufacturing,High Net Worth,N,No,13.0,53.0
608,639,0,M,51,Nuclear Power Engineer,Mass Customer,N,No,16.0,46.0
609,640,1,M,12,Librarian,High Net Worth,N,Yes,10.0,45.0
610,641,0,M,86,Accounting Assistant I,Affluent Customer,N,No,3.0,46.0
611,642,1,M,9,Automation Specialist IV,Mass Customer,N,No,12.0,48.0
612,643,1,F,48,Assistant Media Planner,Mass Customer,N,Yes,10.0,38.0
613,644,0,M,59,Administrative Officer,Affluent Customer,N,No,2.0,21.0
614,645,1,M,50,Analyst Programmer,High Net Worth,N,No,11.0,50.0
615,646,0,F,3,Human Resources Manager,Affluent Customer,N,No,13.0,47.0
616,647,0,M,61,Assistant Manager,Mass Customer,N,Yes,10.0,64.0
617,648,1,M,86,Accountant II,Mass Customer,N,Yes,9.0,42.0
618,649,0,F,23,Legal Assistant,Mass Customer,N,Yes,10.0,46.0
619,650,1,M,81,Assistant Manager,Mass Customer,N,No,13.0,43.0
620,651,0,F,76,Tax Accountant,Affluent Customer,N,No,13.0,47.0
621,652,1,F,62,Staff Scientist,High Net Worth,N,Yes,1.0,24.0
622,653,1,M,68,Graphic Designer,Affluent Customer,N,Yes,19.0,53.0
623,654,0,F,2,Administrative Officer,Affluent Customer,N,No,5.0,27.0
624,655,0,M,64,General Manager,Affluent Customer,N,Yes,19.0,46.0
625,656,1,F,80,Automation Specialist III,High Net Worth,N,Yes,8.0,42.0
626,657,1,M,66,Safety Technician II,Affluent Customer,N,No,10.0,28.0
627,658,1,M,38,Tax Accountant,Affluent Customer,N,Yes,8.0,77.0
628,659,0,F,44,Financial Services,Affluent Customer,N,Yes,15.0,41.0
629,660,0,F,82,Geological Engineer,High Net Worth,N,No,6.0,25.0
630,661,0,F,35,Sales Associate,High Net Worth,N,No,14.0,32.0
631,662,1,F,41,Chemical Engineer,Mass Customer,N,Yes,5.0,53.0
632,663,1,M,27,VP Sales,Affluent Customer,N,Yes,3.0,23.0
633,664,0,M,38,Research Nurse,High Net Worth,N,No,4.0,26.0
634,665,1,M,82,Human Resources Assistant I,Mass Customer,N,No,5.0,24.0
635,666,0,F,82,Social Worker,High Net Worth,N,Yes,15.0,37.0
636,667,0,F,62,Payment Adjustment Coordinator,High Net Worth,N,Yes,3.0,27.0
637,668,0,F,61,Junior Executive,Mass Customer,N,No,7.0,54.0
638,669,1,F,73,Research Associate,Mass Customer,N,No,3.0,40.0
639,670,0,F,75,Business Systems Development Analyst,Affluent Customer,N,No,8.0,28.0
640,671,1,M,49,Argiculture,Mass Customer,N,No,5.0,36.0
641,672,1,M,53,Analog Circuit Design manager,High Net Worth,N,No,12.0,44.0
642,673,1,M,35,VP Sales,Mass Customer,N,Yes,4.0,45.0
643,674,1,F,61,Developer II,Mass Customer,N,No,5.0,66.0
644,675,0,F,37,Administrative Assistant I,Mass Customer,N,Yes,17.0,44.0
645,676,1,M,51,Senior Editor,High Net Worth,N,Yes,14.0,52.0
646,677,1,M,59,Senior Cost Accountant,Mass Customer,N,No,5.0,23.0
647,678,0,F,57,Accounting Assistant II,High Net Worth,N,No,2.0,25.0
648,679,1,F,29,Registered Nurse,Mass Customer,N,No,12.0,46.0
649,681,0,F,55,VP Product Management,Mass Customer,N,Yes,17.0,42.0
650,682,1,M,53,Health Coach IV,Affluent Customer,N,Yes,7.0,50.0
651,683,0,M,60,Manufacturing,Mass Customer,N,Yes,10.0,58.0
652,684,0,M,88,Desktop Support Technician,Mass Customer,N,No,14.0,33.0
653,686,1,F,60,GIS Technical Architect,High Net Worth,N,Yes,5.0,66.0
654,687,1,M,25,Executive Secretary,High Net Worth,N,Yes,5.0,62.0
655,688,1,M,90,Junior Executive,High Net Worth,N,No,9.0,52.0
656,689,0,M,91,Senior Developer,High Net Worth,N,Yes,16.0,54.0
657,690,0,M,95,Assistant Professor,Affluent Customer,N,Yes,17.0,34.0
658,691,0,M,29,Financial Services,Affluent Customer,N,Yes,5.0,66.0
659,692,0,M,42,Database Administrator IV,Mass Customer,N,No,7.0,33.0
660,693,1,F,46,Financial Services,Affluent Customer,N,Yes,19.0,50.0
661,694,0,F,66,Media Manager III,Mass Customer,N,No,13.0,52.0
662,695,0,M,36,Engineer II,High Net Worth,N,No,11.0,43.0
663,696,0,M,57,Programmer Analyst II,Affluent Customer,N,Yes,6.0,55.0
664,697,1,M,25,Environmental Specialist,Mass Customer,N,No,10.0,34.0
665,698,1,F,90,Human Resources Manager,High Net Worth,N,Yes,1.0,24.0
666,699,0,F,16,Account Representative IV,Affluent Customer,N,Yes,16.0,48.0
667,700,1,M,67,Financial Services,Mass Customer,N,No,4.0,31.0
668,701,1,M,18,Food Chemist,Mass Customer,N,Yes,8.0,64.0
669,702,0,F,72,Help Desk Technician,Mass Customer,N,No,8.0,61.0
670,703,0,F,66,Property,Mass Customer,N,No,15.0,54.0
671,704,1,F,49,Research Nurse,Mass Customer,N,No,4.0,22.0
672,705,0,M,48,Quality Engineer,High Net Worth,N,No,14.0,57.0
673,706,0,M,44,Media Manager IV,High Net Worth,N,Yes,5.0,31.0
674,707,1,M,97,Executive Secretary,Mass Customer,N,Yes,7.0,47.0
675,708,1,F,31,Safety Technician II,Mass Customer,N,Yes,10.0,34.0
676,709,0,F,83,Accountant III,Mass Customer,N,Yes,5.0,41.0
677,710,1,M,76,Sales Representative,High Net Worth,N,Yes,13.0,51.0
678,712,1,F,22,IT,Mass Customer,N,No,14.0,59.0
679,713,0,F,34,Help Desk Technician,Mass Customer,N,Yes,4.0,26.0
680,714,1,M,12,Manufacturing,High Net Worth,N,Yes,15.0,56.0
681,715,0,M,50,Junior Executive,Mass Customer,N,No,6.0,52.0
682,716,1,F,31,Social Worker,Mass Customer,N,No,11.0,41.0
683,717,0,M,65,VP Product Management,Mass Customer,N,Yes,11.0,44.0
684,718,0,F,38,Engineer I,Mass Customer,N,Yes,7.0,43.0
685,719,0,M,2,Administrative Officer,Mass Customer,N,No,14.0,67.0
686,720,0,M,67,Recruiting Manager,Affluent Customer,N,No,6.0,89.0
687,721,1,F,84,Account Representative III,Affluent Customer,N,Yes,1.0,27.0
688,722,0,M,69,Marketing Manager,Mass Customer,N,No,5.0,65.0
689,723,0,F,41,Food Chemist,Mass Customer,N,Yes,6.0,57.0
690,724,0,M,7,Analog Circuit Design manager,Mass Customer,N,Yes,4.0,45.0
691,725,1,M,61,Design Engineer,High Net Worth,N,Yes,19.0,55.0
692,726,0,F,69,Information Systems Manager,Mass Customer,N,Yes,10.0,43.0
693,727,0,M,98,Senior Editor,Mass Customer,N,No,3.0,42.0
694,728,0,M,60,VP Accounting,Mass Customer,N,Yes,8.0,64.0
695,729,0,F,30,Analog Circuit Design manager,Affluent Customer,N,No,11.0,47.0
696,730,0,M,42,Web Designer IV,Mass Customer,N,No,14.0,52.0
697,732,0,F,71,Actuary,Mass Customer,N,No,5.0,54.0
698,733,1,M,25,Manufacturing,Mass Customer,N,No,13.0,47.0
699,734,1,M,34,Programmer III,Affluent Customer,N,No,11.0,40.0
700,735,0,M,33,Assistant Manager,Mass Customer,N,Yes,11.0,56.0
701,736,0,M,41,Help Desk Operator,High Net Worth,N,No,8.0,46.0
702,737,0,F,75,Systems Administrator III,Mass Customer,N,No,16.0,37.0
703,738,0,F,51,Argiculture,Mass Customer,N,Yes,9.0,36.0
704,739,1,M,36,Senior Editor,Mass Customer,N,No,8.0,56.0
705,740,1,M,9,Financial Services,Affluent Customer,N,No,6.0,26.0
706,742,0,M,55,Senior Developer,Mass Customer,N,No,15.0,55.0
707,743,1,M,89,VP Accounting,Mass Customer,N,Yes,13.0,40.0
708,744,1,M,54,Graphic Designer,Affluent Customer,N,Yes,14.0,43.0
